통계표,계정코드,통화계약구분코드,단위,가중치,변환,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12
"4.3.1.1. 수출물가지수(기본분류)","        담배","달러기준","2015=100","2.2","원자료","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27"
"4.3.1.1. 수출물가지수(기본분류)","          담배","원화기준","2015=100","2.2","원자료","91.36","92.54","94.15","93.19","93.51","93.34","95.23","96.59","97.35","98.46","98.47","98.54","101.19","101.56","103.48","104.43","107.62","108.25","110.80","111.73","117.93","120.90","115.60","109.85","109.48","111.54","114.62","115.87","116.58","113.83","112.90","115.73","116.69","118.56","115.02","114.46"
"4.3.1.1. 수출물가지수(기본분류)","          담배","계약통화기준","2015=100","2.2","원자료","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27"
"4.3.1.1. 수출물가지수(기본분류)","          담배","달러기준","2015=100","2.2","원자료","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","95.84","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27","99.27"
"4.3.1.1. 수출물가지수(기본분류)","    섬유및가죽제품","원화기준","2015=100","18.7","원자료","98.19","99.73","101.82","102.34","102.97","103.93","107.44","109.12","110.34","111.53","112.31","113.50","115.72","116.91","119.32","121.68","125.34","124.88","127.24","127.43","133.19","134.68","128.10","121.04","117.17","119.36","122.32","123.29","123.64","121.74","120.50","122.69","123.96","125.37","121.92","120.36"
"4.3.1.1. 수출물가지수(기본분류)","    섬유및가죽제품","계약통화기준","2015=100","18.7","원자료","98.73","99.04","99.56","101.10","101.24","102.38","103.92","104.09","104.43","104.45","105.21","106.27","107.42","108.11","108.48","109.83","110.24","109.25","108.99","108.32","107.87","106.67","105.70","104.53","104.75","104.90","104.80","104.45","104.25","105.17","104.84","104.35","104.70","104.37","104.39","103.42"
"4.3.1.1. 수출물가지수(기본분류)","    섬유및가죽제품","달러기준","2015=100","18.7","원자료","101.16","101.44","101.80","103.39","103.67","104.81","106.21","106.34","106.69","106.63","107.37","108.43","109.60","110.32","110.51","111.67","111.62","110.57","110.06","109.29","108.23","106.75","106.20","105.59","106.22","106.20","105.93","105.62","105.26","106.16","105.93","105.22","105.42","104.96","105.21","104.38"
"4.3.1.1. 수출물가지수(기본분류)","      섬유및의복","원화기준","2015=100","16.8","원자료","98.74","100.30","102.46","103.15","103.79","104.82","108.29","109.99","111.26","112.45","113.32","114.64","116.85","118.14","120.61","123.15","126.95","126.34","128.67","128.75","134.68","136.09","129.18","121.75","117.70","119.97","123.00","123.95","124.31","122.52","121.25","123.73","125.07","126.39","122.85","121.12"
"4.3.1.1. 수출물가지수(기본분류)","      섬유및의복","계약통화기준","2015=100","16.8","원자료","99.20","99.54","100.11","101.82","101.97","103.20","104.68","104.87","105.25","105.28","106.13","107.32","108.46","109.24","109.66","111.16","111.63","110.50","110.20","109.44","108.94","107.60","106.48","105.17","105.35","105.52","105.40","105.00","104.77","105.80","105.47","105.19","105.58","105.12","105.12","104.02"
"4.3.1.1. 수출물가지수(기본분류)","      섬유및의복","달러기준","2015=100","16.8","원자료","101.71","102.00","102.42","104.19","104.47","105.70","107.02","107.17","107.56","107.49","108.30","109.50","110.65","111.46","111.68","112.99","113.04","111.84","111.27","110.41","109.42","107.85","107.08","106.20","106.69","106.75","106.51","106.17","105.82","106.83","106.57","106.12","106.37","105.80","106.00","105.02"
"4.3.1.1. 수출물가지수(기본분류)","        섬유사","원화기준","2015=100","1.9","원자료","113.02","117.57","123.21","122.88","123.53","123.83","125.40","129.69","136.36","143.35","151.85","159.29","161.79","166.08","167.91","163.24","172.13","167.22","163.37","158.02","161.39","153.84","135.14","114.45","113.64","117.55","119.69","118.15","116.91","112.38","111.47","113.60","118.33","123.82","120.06","116.35"
"4.3.1.1. 수출물가지수(기본분류)","        섬유사","계약통화기준","2015=100","1.9","원자료","116.34","119.47","123.07","124.01","124.24","124.76","123.83","126.27","131.72","136.90","145.02","152.02","153.07","156.57","155.35","149.65","153.13","147.90","141.15","135.39","131.01","121.81","111.92","99.76","102.94","104.52","103.57","101.13","99.45","97.91","97.91","97.36","100.56","103.57","103.51","100.81"
"4.3.1.1. 수출물가지수(기본분류)","        섬유사","달러기준","2015=100","1.9","원자료","116.34","119.47","123.07","124.01","124.24","124.76","123.83","126.27","131.72","136.90","145.02","152.02","153.07","156.57","155.35","149.65","153.13","147.90","141.15","135.39","131.01","121.81","111.92","99.76","102.94","104.52","103.57","101.13","99.45","97.91","97.91","97.36","100.56","103.57","103.51","100.81"
"4.3.1.1. 수출물가지수(기본분류)","          천연및화학섬유사","원화기준","2015=100","1.9","원자료","113.02","117.57","123.21","122.88","123.53","123.83","125.40","129.69","136.36","143.35","151.85","159.29","161.79","166.08","167.91","163.24","172.13","167.22","163.37","158.02","161.39","153.84","135.14","114.45","113.64","117.55","119.69","118.15","116.91","112.38","111.47","113.60","118.33","123.82","120.06","116.35"
"4.3.1.1. 수출물가지수(기본분류)","          천연및화학섬유사","계약통화기준","2015=100","1.9","원자료","116.34","119.47","123.07","124.01","124.24","124.76","123.83","126.27","131.72","136.90","145.02","152.02","153.07","156.57","155.35","149.65","153.13","147.90","141.15","135.39","131.01","121.81","111.92","99.76","102.94","104.52","103.57","101.13","99.45","97.91","97.91","97.36","100.56","103.57","103.51","100.81"
"4.3.1.1. 수출물가지수(기본분류)","          천연및화학섬유사","달러기준","2015=100","1.9","원자료","116.34","119.47","123.07","124.01","124.24","124.76","123.83","126.27","131.72","136.90","145.02","152.02","153.07","156.57","155.35","149.65","153.13","147.90","141.15","135.39","131.01","121.81","111.92","99.76","102.94","104.52","103.57","101.13","99.45","97.91","97.91","97.36","100.56","103.57","103.51","100.81"
"4.3.1.1. 수출물가지수(기본분류)","        섬유직물","원화기준","2015=100","7.6","원자료","87.69","88.82","89.85","89.70","90.23","90.42","93.81","95.15","95.79","95.24","95.53","96.27","97.65","98.71","101.37","103.80","106.97","106.25","109.18","109.83","115.93","118.68","113.48","108.02","104.53","106.52","109.45","111.08","111.76","111.92","112.57","114.95","115.97","116.24","112.77","110.48"
"4.3.1.1. 수출물가지수(기본분류)","        섬유직물","계약통화기준","2015=100","7.6","원자료","90.25","90.25","89.73","90.52","90.73","91.09","92.63","92.63","92.52","90.96","91.23","91.87","92.38","93.05","93.78","95.15","95.15","93.96","94.33","94.11","94.11","93.97","93.97","94.14","94.68","94.69","94.69","95.05","95.05","97.50","98.86","98.50","98.54","97.22","97.22","95.71"
"4.3.1.1. 수출물가지수(기본분류)","        섬유직물","달러기준","2015=100","7.6","원자료","90.32","90.32","89.80","90.59","90.81","91.16","92.70","92.70","92.60","91.03","91.30","91.94","92.45","93.12","93.85","95.22","95.22","94.04","94.40","94.18","94.18","94.05","94.05","94.21","94.75","94.76","94.76","95.12","95.12","97.57","98.93","98.57","98.61","97.29","97.29","95.78"
"4.3.1.1. 수출물가지수(기본분류)","          천연및화학섬유직물","원화기준","2015=100","6.6","원자료","89.31","90.46","91.39","90.84","91.42","91.70","93.85","95.19","95.95","97.23","97.51","97.83","99.23","99.59","102.42","103.83","106.99","107.61","110.32","111.07","117.24","120.37","115.10","109.09","105.77","107.76","110.73","111.71","112.40","112.23","113.17","115.98","116.97","118.33","114.80","114.24"
"4.3.1.1. 수출물가지수(기본분류)","          천연및화학섬유직물","계약통화기준","2015=100","6.6","원자료","91.87","91.87","91.22","91.61","91.88","92.32","92.62","92.62","92.62","92.80","93.05","93.30","93.81","93.81","94.69","95.11","95.11","95.11","95.26","95.11","95.11","95.25","95.25","95.01","95.73","95.73","95.73","95.53","95.53","97.71","99.31","99.31","99.31","98.91","98.91","98.91"
"4.3.1.1. 수출물가지수(기본분류)","          천연및화학섬유직물","달러기준","2015=100","6.6","원자료","92.01","92.01","91.36","91.75","92.02","92.46","92.76","92.76","92.76","92.94","93.20","93.44","93.95","93.95","94.83","95.25","95.25","95.25","95.40","95.25","95.25","95.39","95.39","95.15","95.87","95.87","95.87","95.67","95.67","97.85","99.46","99.46","99.46","99.05","99.05","99.05"
"4.3.1.1. 수출물가지수(기본분류)","          편조원단","원화기준","2015=100","1.0","원자료","84.36","85.45","86.94","88.61","88.92","88.77","97.77","99.17","99.34","90.60","90.99","93.59","94.95","100.02","101.91","110.28","113.64","105.35","109.69","109.86","115.95","116.72","111.60","108.89","104.26","106.29","109.22","114.62","115.33","117.31","116.37","116.49","117.80","111.91","108.57","96.39"
"4.3.1.1. 수출물가지수(기본분류)","          편조원단","계약통화기준","2015=100","1.0","원자료","86.87","86.87","86.87","89.47","89.47","89.47","96.60","96.60","96.01","86.57","86.94","89.36","89.88","94.33","94.33","101.14","101.14","93.22","94.82","94.17","94.17","92.46","92.46","94.95","94.48","94.54","94.54","98.14","98.14","102.25","102.25","99.87","100.15","93.65","93.65","83.55"
"4.3.1.1. 수출물가지수(기본분류)","          편조원단","달러기준","2015=100","1.0","원자료","86.87","86.87","86.87","89.47","89.47","89.47","96.60","96.60","96.01","86.57","86.94","89.36","89.88","94.33","94.33","101.14","101.14","93.22","94.82","94.17","94.17","92.46","92.46","94.95","94.48","94.54","94.54","98.14","98.14","102.25","102.25","99.87","100.15","93.65","93.65","83.55"
"4.3.1.1. 수출물가지수(기본분류)","        직물제품","원화기준","2015=100","4.9","원자료","104.66","105.85","108.53","112.30","112.93","112.59","118.05","119.48","120.44","122.55","122.23","122.15","126.40","126.86","129.39","136.23","139.84","140.46","144.27","145.41","152.74","155.18","149.18","142.73","135.66","138.06","141.85","142.43","143.06","139.49","134.24","137.28","138.01","139.23","135.44","135.08"
"4.3.1.1. 수출물가지수(기본분류)","        직물제품","계약통화기준","2015=100","4.9","원자료","105.16","105.16","106.35","111.15","111.15","111.15","114.56","114.37","114.37","115.46","115.46","115.46","118.43","118.43","119.13","124.82","124.82","124.82","125.94","125.94","125.94","124.95","124.95","124.95","123.03","123.03","123.03","121.83","121.83","121.83","117.90","117.90","117.90","117.30","117.30","117.30"
"4.3.1.1. 수출물가지수(기본분류)","        직물제품","달러기준","2015=100","4.9","원자료","107.87","107.70","108.54","113.48","113.72","113.57","116.73","116.48","116.49","117.20","116.89","116.73","119.75","119.75","119.87","125.05","124.56","124.39","124.83","124.75","124.15","123.03","123.72","124.56","123.05","122.92","122.88","122.04","121.83","121.68","118.06","117.78","117.42","116.60","116.91","117.19"
"4.3.1.1. 수출물가지수(기본분류)","          부직포및펠트","원화기준","2015=100","0.8","원자료","102.24","103.16","104.15","106.68","107.33","106.85","108.63","109.35","110.18","109.55","109.12","109.06","113.22","113.56","115.13","113.95","116.99","116.87","113.80","114.99","120.24","114.47","110.02","105.48","104.05","105.68","108.49","108.86","109.02","105.91","102.14","104.26","104.79","105.14","101.96","102.13"
"4.3.1.1. 수출물가지수(기본분류)","          부직포및펠트","계약통화기준","2015=100","0.8","원자료","99.41","99.41","99.41","102.89","102.89","102.89","102.89","102.12","102.12","101.11","101.11","101.11","104.16","104.16","104.16","103.16","103.16","103.16","98.45","98.45","98.45","91.86","91.86","91.86","93.61","93.61","93.61","92.87","92.87","92.87","90.28","90.28","90.28","89.36","89.36","89.36"
"4.3.1.1. 수출물가지수(기본분류)","          부직포및펠트","달러기준","2015=100","0.8","원자료","105.36","104.96","104.15","107.79","108.06","107.78","107.40","106.59","106.55","104.75","104.33","104.20","107.23","107.18","106.64","104.56","104.19","103.48","98.45","98.64","97.72","90.74","91.22","92.04","94.36","94.06","93.96","93.27","92.84","92.38","89.81","89.44","89.16","88.05","88.01","88.58"
"4.3.1.1. 수출물가지수(기본분류)","          기타섬유제품","원화기준","2015=100","4.1","원자료","102.64","103.86","107.01","111.08","111.69","111.40","117.90","119.51","120.48","123.42","123.14","123.06","127.24","127.74","130.47","139.37","143.03","143.86","149.47","150.55","158.29","162.94","156.66","149.83","141.39","143.94","147.91","148.53","149.28","145.68","140.12","143.36","144.11","145.54","141.66","141.18"
"4.3.1.1. 수출물가지수(기본분류)","          기타섬유제품","계약통화기준","2015=100","4.1","원자료","104.83","104.83","106.37","111.51","111.51","111.51","116.00","116.00","116.00","117.77","117.77","117.77","120.67","120.67","121.55","129.05","129.05","129.05","131.81","131.81","131.81","132.42","132.42","132.42","129.51","129.51","129.51","128.20","128.20","128.20","123.97","123.97","123.97","123.47","123.47","123.47"
